Generator,Scenario,Category
1_Chute-Caron,nonfocus_HQ,Hydro:Hydro
1_Chute-Caron,nonfocus_HQ,Hydro:Hydro
1_Chute-Des-Chats,nonfocus_HQ,Hydro:Hydro
1_Chute-des-Passes,nonfocus_HQ,Hydro:Hydro
1_Chute-du-Diable,nonfocus_HQ,Hydro:Hydro
1_Chute-Hemmings,nonfocus_HQ,Hydro:Hydro
1_Chute-la-Savane,nonfocus_HQ,Hydro:Hydro
1_Chute-la-Savane,nonfocus_HQ,Hydro:Hydro
1_Clam River Dam,nonfocus_MISO,Hydro:Hydro
1_Clark Falls,nonfocus_ISONE,Hydro:Hydro
1_Clark Mills Lower,nonfocus_NYISO,Hydro:Hydro
1_Clarks Mill Upper,nonfocus_NYISO,Hydro:Hydro
1_Claytor,nonfocus_PJM,Hydro:Hydro
1_Cobble Mountain,nonfocus_ISONE,Hydro:Hydro
1_Cohoes Falls Project,nonfocus_NYISO,Hydro:Hydro
1_Colebrook Hydroelectric,nonfocus_ISONE,Hydro:Hydro
1_Colton,nonfocus_NYISO,Hydro:Hydro
1_Colton,nonfocus_NYISO,Hydro:Hydro
1_Colton,nonfocus_NYISO,Hydro:Hydro
1_Columbus,nonfocus_SPP,Hydro:Hydro
1_Comerford,nonfocus_ISONE,Hydro:Hydro
1_Conemaugh Hydro Plant,nonfocus_PJM,Hydro:Hydro
1_Conemaugh Hydro Plant,nonfocus_PJM,Hydro:Hydro
1_Conowingo,nonfocus_PJM,Hydro:Hydro
1_Conowingo,nonfocus_PJM,Hydro:Hydro
1_Conowingo,nonfocus_PJM,Hydro:Hydro
1_Conowingo,nonfocus_PJM,Hydro:Hydro
1_Conowingo,nonfocus_PJM,Hydro:Hydro
1_Conowingo,nonfocus_PJM,Hydro:Hydro
1_Cooke,nonfocus_MISO,Hydro:Hydro
1_Cordell Hull,nonfocus_TVA,Hydro:Hydro
1_Cordell Hull,nonfocus_TVA,Hydro:Hydro
1_Cordell Hull,nonfocus_TVA,Hydro:Hydro
1_Cornell,nonfocus_MISO,Hydro:Hydro
1_Cornell Hydro,nonfocus_NYISO,Hydro:Hydro
1_Coteau Creek,nonfocus_MRO,Hydro:Hydro
1_Cowans Ford,nonfocus_SERC,Hydro:Hydro
1_Cowie Falls,nonfocus_NBSO,Hydro:Hydro
1_Crescent,nonfocus_NYISO,Hydro:Hydro
1_Crescent,nonfocus_NYISO,Hydro:Hydro
1_Croton,nonfocus_MISO,Hydro:Hydro
1_Croton Falls,nonfocus_NYISO,Hydro:Hydro
1_Crystal Falls (OPG),nonfocus_IESO,Hydro:Hydro
1_Cumberland (WI),nonfocus_MISO,Hydro:Hydro
1_Curtis Palmer Hydroelectric,nonfocus_NYISO,Hydro:Hydro
1_Dahowa Hydro,nonfocus_NYISO,Hydro:Hydro
1_Dale Hollow,nonfocus_TVA,Hydro:Hydro
1_Dale Hollow,nonfocus_TVA,Hydro:Hydro
1_Dale Hollow,nonfocus_TVA,Hydro:Hydro
1_Dam 2,nonfocus_MISO,Hydro:Hydro
1_Dam 2,nonfocus_MISO,Hydro:Hydro
1_Dam 2,nonfocus_MISO,Hydro:Hydro
1_Danbury Dam,nonfocus_MISO,Hydro:Hydro
1_Dardanelle,nonfocus_SPP,Hydro:Hydro
1_Dashville,nonfocus_NYISO,Hydro:Hydro
1_Dearborn,nonfocus_SERC,Hydro:Hydro
1_Decew Falls,nonfocus_IESO,Hydro:Hydro
1_Decew Falls,nonfocus_IESO,Hydro:Hydro
1_Deep Brook,nonfocus_NBSO,Hydro:Hydro
1_Deep Creek,nonfocus_PJM,Hydro:Hydro
1_Deer Rips,nonfocus_ISONE,Hydro:Hydro
1_Dells,nonfocus_MISO,Hydro:Hydro
1_Delta,nonfocus_NYISO,Hydro:Hydro
1_Denison,nonfocus_SPP,Hydro:Hydro
1_Denley Hydro,nonfocus_NYISO,Hydro:Hydro
1_Derby Hydro,nonfocus_ISONE,Hydro:Hydro
1_Des Joachims,nonfocus_IESO,Hydro:Hydro
1_Des Joachims,nonfocus_IESO,Hydro:Hydro
1_Des Joachims,nonfocus_IESO,Hydro:Hydro
1_Des Joachims,nonfocus_IESO,Hydro:Hydro
1_Des Joachims,nonfocus_IESO,Hydro:Hydro
1_Des Joachims,nonfocus_IESO,Hydro:Hydro
1_Des Joachims,nonfocus_IESO,Hydro:Hydro
1_Des Joachims,nonfocus_IESO,Hydro:Hydro
1_Dickie Brook,nonfocus_NBSO,Hydro:Hydro
1_Dix Dam,nonfocus_TVA,Hydro:Hydro
1_Dodge Falls Associates,nonfocus_ISONE,Hydro:Hydro
1_Dolgeville Hydro,nonfocus_NYISO,Hydro:Hydro
1_Dolgeville Hydro,nonfocus_NYISO,Hydro:Hydro
1_Douglas Dam,nonfocus_TVA,Hydro:Hydro
1_Douglas Dam,nonfocus_TVA,Hydro:Hydro
1_Douglas Dam,nonfocus_TVA,Hydro:Hydro
1_Douglas Dam,nonfocus_TVA,Hydro:Hydro
1_Dufferin Falls Power Statio,nonfocus_HQ,Hydro:Hydro
1_E J West,nonfocus_NYISO,Hydro:Hydro
1_E.B. Campbell,nonfocus_MRO,Hydro:Hydro
1_Eagle,nonfocus_NYISO,Hydro:Hydro
1_Ear Falls,nonfocus_IESO,Hydro:Hydro
1_Ear Falls II,nonfocus_IESO,Hydro:Hydro
1_East Norfolk,nonfocus_NYISO,Hydro:Hydro
1_Eastmain-1,nonfocus_HQ,Hydro:Hydro
1_Eastmain-1,nonfocus_HQ,Hydro:Hydro
1_Eastman Falls,nonfocus_ISONE,Hydro:Hydro
1_Edenville,nonfocus_MISO,Hydro:Hydro
1_Edison Sault,nonfocus_MISO,Hydro:Hydro
1_Edison Sault,nonfocus_MISO,Hydro:Hydro
1_Edison Sault,nonfocus_MISO,Hydro:Hydro
1_Edison Sault,nonfocus_MISO,Hydro:Hydro
1_Ellis Hydro,nonfocus_SPP,Hydro:Hydro
1_Ellis Hydro,nonfocus_SPP,Hydro:Hydro
1_Ellis Hydro,nonfocus_SPP,Hydro:Hydro
1_Ellsworth Hydro Station,nonfocus_ISONE,Hydro:Hydro
1_Essex Junction 19,nonfocus_ISONE,Hydro:Hydro
1_Eufaula Dam,nonfocus_SPP,Hydro:Hydro
1_Fairfax Falls,nonfocus_ISONE,Hydro:Hydro
1_Falls Village,nonfocus_ISONE,Hydro:Hydro
1_Feeder Dam Hydro Plant,nonfocus_NYISO,Hydro:Hydro
1_Fishing Creek,nonfocus_SERC,Hydro:Hydro
1_Five Channels,nonfocus_MISO,Hydro:Hydro
1_Five Falls,nonfocus_NYISO,Hydro:Hydro
1_Flambeau Hydroelectric Stat,nonfocus_MISO,Hydro:Hydro
1_Flat Rock,nonfocus_NYISO,Hydro:Hydro
1_Flint River,nonfocus_SERC,Hydro:Hydro
1_Fond Du Lac,nonfocus_MISO,Hydro:Hydro
1_Fontana Dam,nonfocus_TVA,Hydro:Hydro
1_Fontana Dam,nonfocus_TVA,Hydro:Hydro
1_Fontana Dam,nonfocus_TVA,Hydro:Hydro
1_Foote,nonfocus_MISO,Hydro:Hydro
1_Forestport,nonfocus_NYISO,Hydro:Hydro
1_Fort Gibson,nonfocus_SPP,Hydro:Hydro
1_Fort Loudoun,nonfocus_TVA,Hydro:Hydro
1_Fort Loudoun,nonfocus_TVA,Hydro:Hydro
1_Fort Patrick Henry,nonfocus_TVA,Hydro:Hydro
1_Fort Randall,nonfocus_SPP,Hydro:Hydro
1_Fourth Lake,nonfocus_NBSO,Hydro:Hydro
1_Fowler No 7 Mill,nonfocus_NYISO,Hydro:Hydro
1_Francis H. Clergue,nonfocus_IESO,Hydro:Hydro
1_Francis H. Clergue,nonfocus_IESO,Hydro:Hydro
1_Francis H. Clergue,nonfocus_IESO,Hydro:Hydro
1_French Landing Dam,nonfocus_MISO,Hydro:Hydro
1_Fulton Hydro,nonfocus_NYISO,Hydro:Hydro
1_G.W. Rayner,nonfocus_IESO,Hydro:Hydro
1_Gage,nonfocus_ISONE,Hydro:Hydro
1_Gardners Falls,nonfocus_ISONE,Hydro:Hydro
1_Garrison,nonfocus_SPP,Hydro:Hydro
1_Gartshore Falls,nonfocus_IESO,Hydro:Hydro
1_Garvins Falls,nonfocus_ISONE,Hydro:Hydro
1_Gaston,nonfocus_PJM,Hydro:Hydro
1_Gaston Shoals,nonfocus_SERC,Hydro:Hydro
1_Gavins Point,nonfocus_SPP,Hydro:Hydro
1_General Mills Inc,nonfocus_NYISO,Hydro:Hydro
1_Glen,nonfocus_ISONE,Hydro:Hydro
1_Glen Park Hydroelectric Pro,nonfocus_NYISO,Hydro:Hydro
1_Glovers Mill,nonfocus_NYISO,Hydro:Hydro
1_Goodyear Lake Plant,nonfocus_NYISO,Hydro:Hydro
1_Gorge 18,nonfocus_ISONE,Hydro:Hydro
1_Gorge 18,nonfocus_ISONE,Hydro:Hydro
1_Gouverneur,nonfocus_NYISO,Hydro:Hydro
1_Grahamsville,nonfocus_NYISO,Hydro:Hydro
1_Granby,nonfocus_NYISO,Hydro:Hydro
1_Grand Falls,nonfocus_NBSO,Hydro:Hydro
1_Grand Falls,nonfocus_NBSO,Hydro:Hydro
1_Grand Rapids,nonfocus_MISO,Hydro:Hydro
1_Grand Rapids (MH),nonfocus_MH,Hydro:Hydro
1_Grandfather Falls,nonfocus_MISO,Hydro:Hydro
1_Grand-Mere,nonfocus_HQ,Hydro:Hydro
1_Grand-Mere,nonfocus_HQ,Hydro:Hydro
1_Grand-Mere,nonfocus_HQ,Hydro:Hydro
1_Grand-Mere,nonfocus_HQ,Hydro:Hydro
1_Grand-Mere,nonfocus_HQ,Hydro:Hydro
1_Grand-Mere,nonfocus_HQ,Hydro:Hydro
1_Granite Falls,nonfocus_MISO,Hydro:Hydro
1_Great Falls (MH),nonfocus_MH,Hydro:Hydro
1_Great Falls (SC),nonfocus_SERC,Hydro:Hydro
1_Great Falls (TN),nonfocus_TVA,Hydro:Hydro
1_Great Falls Hydro Project,nonfocus_PJM,Hydro:Hydro
1_Great Lakes Hydro America -,nonfocus_ISONE,Hydro:Hydro
1_Great Lakes Hydro America -,nonfocus_ISONE,Hydro:Hydro
1_Great Works Hydro,nonfocus_ISONE,Hydro:Hydro
1_Greenup Hydro,nonfocus_PJM,Hydro:Hydro
1_Greers Ferry Lake,nonfocus_SPP,Hydro:Hydro
1_Gregg Falls,nonfocus_ISONE,Hydro:Hydro
1_Gulch,nonfocus_NBSO,Hydro:Hydro
1_Gulf Island,nonfocus_ISONE,Hydro:Hydro
1_Gull (Keeyask) Generating S,nonfocus_MH,Hydro:Hydro
1_Guntersville,nonfocus_TVA,Hydro:Hydro
1_Guntersville,nonfocus_TVA,Hydro:Hydro
1_Guntersville,nonfocus_TVA,Hydro:Hydro
1_Guntersville,nonfocus_TVA,Hydro:Hydro
1_H Neely Henry Dam,nonfocus_SERC,Hydro:Hydro
1_Hadley Falls,nonfocus_ISONE,Hydro:Hydro
1_Hailesboro 4 Plant,nonfocus_NYISO,Hydro:Hydro
1_Hannawa,nonfocus_NYISO,Hydro:Hydro
1_Hardy,nonfocus_MISO,Hydro:Hydro
1_Harmon,nonfocus_IESO,Hydro:Hydro
1_Harmon,nonfocus_IESO,Hydro:Hydro
1_Harmony,nonfocus_NBSO,Hydro:Hydro
1_Harriman,nonfocus_ISONE,Hydro:Hydro
1_Harris (GLP),nonfocus_IESO,Hydro:Hydro
1_Harris Dam,nonfocus_SERC,Hydro:Hydro
1_Harris Hydro,nonfocus_ISONE,Hydro:Hydro
1_Hart Jaune,nonfocus_HQ,Hydro:Hydro
1_Hartwell Lake,nonfocus_SERC,Hydro:Hydro
1_Hastings City Hydroelectric,nonfocus_MISO,Hydro:Hydro
1_Hatfield,nonfocus_MISO,Hydro:Hydro
1_Hayward Hydro,nonfocus_MISO,Hydro:Hydro
1_Healey Falls,nonfocus_IESO,Hydro:Hydro
1_Hemlock Falls,nonfocus_MISO,Hydro:Hydro
1_Herkimer,nonfocus_NYISO,Hydro:Hydro
1_Heuvelton,nonfocus_NYISO,Hydro:Hydro
1_High Dam,nonfocus_NYISO,Hydro:Hydro
1_High Falls - Saranac NY,nonfocus_NYISO,Hydro:Hydro
1_High Falls (WI),nonfocus_MISO,Hydro:Hydro
1_High Falls Power Station,nonfocus_HQ,Hydro:Hydro
1_High Rock Hydro,nonfocus_SERC,Hydro:Hydro
1_Highgate Falls,nonfocus_ISONE,Hydro:Hydro
1_Higley,nonfocus_NYISO,Hydro:Hydro
1_Hiram,nonfocus_ISONE,Hydro:Hydro
1_Hodenpyl,nonfocus_MISO,Hydro:Hydro
1_Hogg,nonfocus_IESO,Hydro:Hydro
1_Holcombe,nonfocus_MISO,Hydro:Hydro
1_Hollingsworth Falls,nonfocus_IESO,Hydro:Hydro
1_Hollow Bridge,nonfocus_NBSO,Hydro:Hydro
1_Hollow Dam Power Partnershi,nonfocus_NYISO,Hydro:Hydro
1_Holt Dam,nonfocus_SERC,Hydro:Hydro
1_Hooksett,nonfocus_ISONE,Hydro:Hydro
1_Hound Chute,nonfocus_IESO,Hydro:Hydro
1_Hudson Falls Hydroelectric,nonfocus_NYISO,Hydro:Hydro
1_Hydraulic Race,nonfocus_NYISO,Hydro:Hydro
1_Hydro Kennebec Project,nonfocus_ISONE,Hydro:Hydro
1_Indian Falls,nonfocus_NYISO,Hydro:Hydro
1_Indian Orchard,nonfocus_ISONE,Hydro:Hydro
1_Inghams,nonfocus_NYISO,Hydro:Hydro
1_International Falls Power,nonfocus_MISO,Hydro:Hydro
1_International Paper Jay Hyd,nonfocus_ISONE,Hydro:Hydro
1_International Paper Livermo,nonfocus_ISONE,Hydro:Hydro
1_International Paper Riley H,nonfocus_ISONE,Hydro:Hydro
1_Irving,nonfocus_MISO,Hydro:Hydro
1_Island Falls,nonfocus_IESO,Hydro:Hydro
1_Island Falls,nonfocus_IESO,Hydro:Hydro
1_Island Falls,nonfocus_MRO,Hydro:Hydro
1_Isle-Maligne,nonfocus_HQ,Hydro:Hydro
1_Isle-Maligne,nonfocus_HQ,Hydro:Hydro
1_Isle-Maligne,nonfocus_HQ,Hydro:Hydro
1_Isle-Maligne,nonfocus_HQ,Hydro:Hydro
1_Isle-Maligne,nonfocus_HQ,Hydro:Hydro
1_Isle-Maligne,nonfocus_HQ,Hydro:Hydro
1_J P Priest,nonfocus_TVA,Hydro:Hydro
1_J Strom Thurmond,nonfocus_SERC,Hydro:Hydro
1_J Strom Thurmond,nonfocus_SERC,Hydro:Hydro
1_J Strom Thurmond,nonfocus_SERC,Hydro:Hydro
1_J Strom Thurmond,nonfocus_SERC,Hydro:Hydro
1_J Woodruff,nonfocus_FRCC,Hydro:Hydro
1_Jackman,nonfocus_ISONE,Hydro:Hydro
1_Jarvis (Hinckley),nonfocus_NYISO,Hydro:Hydro
1_Jean-Lesage (Manic 2),nonfocus_HQ,Hydro:Hydro
1_Jean-Lesage (Manic 2),nonfocus_HQ,Hydro:Hydro
1_Jean-Lesage (Manic 2),nonfocus_HQ,Hydro:Hydro
1_Jean-Lesage (Manic 2),nonfocus_HQ,Hydro:Hydro
1_Jefferies,nonfocus_SERC,Hydro:Hydro
1_Jefferies,nonfocus_SERC,Hydro:Hydro
1_Jefferies,nonfocus_SERC,Hydro:Hydro
1_Jefferies,nonfocus_SERC,Hydro:Hydro
1_Jefferies,nonfocus_SERC,Hydro:Hydro
1_Jeffrey,nonfocus_SPP,Hydro:Hydro
1_Jenpeg,nonfocus_MH,Hydro:Hydro
1_Jim Falls,nonfocus_MISO,Hydro:Hydro
1_John H Kerr,nonfocus_PJM,Hydro:Hydro
1_Johnson 1,nonfocus_SPP,Hydro:Hydro
1_Johnson Falls,nonfocus_MISO,Hydro:Hydro
1_Johnsonville Dam,nonfocus_NYISO,Hydro:Hydro
1_Jones Bluff,nonfocus_SERC,Hydro:Hydro
1_Jordan Dam,nonfocus_SERC,Hydro:Hydro
1_Kakabeka Falls,nonfocus_IESO,Hydro:Hydro
1_Kamargo,nonfocus_NYISO,Hydro:Hydro
1_Kansas River Project,nonfocus_SPP,Hydro:Hydro
1_Kaw Hydro,nonfocus_SPP,Hydro:Hydro
1_Kelsey,nonfocus_MH,Hydro:Hydro
1_Kensico,nonfocus_NYISO,Hydro:Hydro
1_Kent Falls,nonfocus_NYISO,Hydro:Hydro
1_Kentucky Dam,nonfocus_TVA,Hydro:Hydro
1_Kentucky Dam,nonfocus_TVA,Hydro:Hydro
1_Kentucky Dam,nonfocus_TVA,Hydro:Hydro
1_Kentucky Dam,nonfocus_TVA,Hydro:Hydro
1_Kentucky Dam,nonfocus_TVA,Hydro:Hydro
1_Keokuk,nonfocus_MISO,Hydro:Hydro
1_Keowee,nonfocus_SERC,Hydro:Hydro
1_Kettle,nonfocus_MH,Hydro:Hydro
1_Keystone Dam,nonfocus_SPP,Hydro:Hydro
1_Kilbourn,nonfocus_MISO,Hydro:Hydro
1_Kings Falls Hydroelectric,nonfocus_NYISO,Hydro:Hydro
1_Kingsford,nonfocus_MISO,Hydro:Hydro
1_Kingsley,nonfocus_SPP,Hydro:Hydro
1_Kinneytown New Old,nonfocus_ISONE,Hydro:Hydro
1_Kipling,nonfocus_IESO,Hydro:Hydro
1_Kipling,nonfocus_IESO,Hydro:Hydro
1_La Gabelle,nonfocus_HQ,Hydro:Hydro
1_La Grande 1,nonfocus_HQ,Hydro:Hydro
1_La Grande 2A,nonfocus_HQ,Hydro:Hydro
1_La Grande 2A,nonfocus_HQ,Hydro:Hydro
1_La Grande 3,nonfocus_HQ,Hydro:Hydro
1_La Grande 4,nonfocus_HQ,Hydro:Hydro
1_La Romaine I,nonfocus_HQ,Hydro:Hydro
1_La Romaine I,nonfocus_HQ,Hydro:Hydro
1_La Romaine II,nonfocus_HQ,Hydro:Hydro
1_La Romaine III,nonfocus_HQ,Hydro:Hydro
1_La Sarre-1,nonfocus_IESO,Hydro:Hydro
1_La Tuque,nonfocus_HQ,Hydro:Hydro
1_LAC Courte Oreilles Hydroel,nonfocus_MISO,Hydro:Hydro
1_Lachute Hydro Lower,nonfocus_NYISO,Hydro:Hydro
1_Ladysmith Dam,nonfocus_MISO,Hydro:Hydro
1_Laforge 1 [LA 1],nonfocus_HQ,Hydro:Hydro
1_Laforge 2 [LA 2],nonfocus_HQ,Hydro:Hydro
1_Lake Lynn Hydro Station,nonfocus_PJM,Hydro:Hydro
1_Lake Zumbro-RPU,nonfocus_MISO,Hydro:Hydro
1_Laurel Dam,nonfocus_PJM,Hydro:Hydro
1_Lawrence Hydroelectric Asso,nonfocus_ISONE,Hydro:Hydro
1_Lay Dam,nonfocus_SERC,Hydro:Hydro
1_Leesville,nonfocus_PJM,Hydro:Hydro
1_Lequille,nonfocus_NBSO,Hydro:Hydro
1_Les Cedres,nonfocus_HQ,Hydro:Hydro
1_Lewis Smith Dam,nonfocus_SERC,Hydro:Hydro
1_Lighthouse Hill,nonfocus_NYISO,Hydro:Hydro
1_Lighthouse Hill,nonfocus_NYISO,Hydro:Hydro
1_Limestone (MH),nonfocus_MH,Hydro:Hydro
1_Little Falls (MN),nonfocus_MISO,Hydro:Hydro
1_Little Falls Hydro,nonfocus_NYISO,Hydro:Hydro
1_Little Long,nonfocus_IESO,Hydro:Hydro
1_Little Long,nonfocus_IESO,Hydro:Hydro
1_Lloyd Shoals,nonfocus_SERC,Hydro:Hydro
1_Lochmere Hydroelectric Plan,nonfocus_ISONE,Hydro:Hydro
1_Lockwood Hydroelectric Faci,nonfocus_ISONE,Hydro:Hydro
1_Logan Martin Dam,nonfocus_SERC,Hydro:Hydro
1_Long Spruce,nonfocus_MH,Hydro:Hydro
1_Lookout Shoals,nonfocus_SERC,Hydro:Hydro
1_Loud,nonfocus_MISO,Hydro:Hydro
1_Lower Dam,nonfocus_MISO,Hydro:Hydro
1_Lower Great Brook,nonfocus_NBSO,Hydro:Hydro
1_Lower Lake Falls,nonfocus_NBSO,Hydro:Hydro
1_Lower Lake Falls,nonfocus_NBSO,Hydro:Hydro
1_Lower Middlebury,nonfocus_ISONE,Hydro:Hydro
1_Lower Notch,nonfocus_IESO,Hydro:Hydro
1_Lower Notch,nonfocus_IESO,Hydro:Hydro
1_Lower Sturgeon,nonfocus_IESO,Hydro:Hydro
1_Lumsden,nonfocus_NBSO,Hydro:Hydro
1_Lyons Falls Hydroelectric,nonfocus_NYISO,Hydro:Hydro
1_Mackay,nonfocus_IESO,Hydro:Hydro
1_Mackay,nonfocus_IESO,Hydro:Hydro
1_Macomb,nonfocus_NYISO,Hydro:Hydro
1_Mactaquac,nonfocus_NBSO,Hydro:Hydro
1_Mactaquac,nonfocus_NBSO,Hydro:Hydro
1_Mactaquac,nonfocus_NBSO,Hydro:Hydro
1_Mactaquac,nonfocus_NBSO,Hydro:Hydro
1_Mactaquac,nonfocus_NBSO,Hydro:Hydro
1_Mactaquac,nonfocus_NBSO,Hydro:Hydro
1_Magpie Hydroelectric Genera,nonfocus_HQ,Hydro:Hydro
1_Malay Falls,nonfocus_NBSO,Hydro:Hydro
1_Manic 1,nonfocus_HQ,Hydro:Hydro
1_Manic 5,nonfocus_HQ,Hydro:Hydro
1_Manic 5,nonfocus_HQ,Hydro:Hydro
1_Manic 5-Pa,nonfocus_HQ,Hydro:Hydro
1_Manic 5-Pa,nonfocus_HQ,Hydro:Hydro
1_Manitou Falls,nonfocus_IESO,Hydro:Hydro
1_Manitou Falls,nonfocus_IESO,Hydro:Hydro
1_Manitou Falls,nonfocus_IESO,Hydro:Hydro
1_Markham,nonfocus_SPP,Hydro:Hydro
1_Markland,nonfocus_MISO,Hydro:Hydro
1_Marshall Dam,nonfocus_SERC,Hydro:Hydro
1_Marshfield 6,nonfocus_ISONE,Hydro:Hydro
1_Martin Dam,nonfocus_SERC,Hydro:Hydro
1_Mascoma Hydro,nonfocus_ISONE,Hydro:Hydro
1_Masson Angers Power Station,nonfocus_HQ,Hydro:Hydro
1_McArthur,nonfocus_MH,Hydro:Hydro
1_McClure Dam,nonfocus_MISO,Hydro:Hydro
1_McCormick,nonfocus_HQ,Hydro:Hydro
1_Mcindoes,nonfocus_ISONE,Hydro:Hydro
1_McPhail Falls,nonfocus_IESO,Hydro:Hydro
1_McPhail Falls,nonfocus_IESO,Hydro:Hydro
1_MCRC Renewable Power Partne,nonfocus_PJM,Hydro:Hydro
1_Mechanicville,nonfocus_NYISO,Hydro:Hydro
1_Melton Hill,nonfocus_TVA,Hydro:Hydro
1_Melton Hill,nonfocus_TVA,Hydro:Hydro
1_Menomonie,nonfocus_MISO,Hydro:Hydro
1_Mercier Generating Station,nonfocus_HQ,Hydro:Hydro
1_Merrill,nonfocus_MISO,Hydro:Hydro
1_Merrillan,nonfocus_MISO,Hydro:Hydro
1_Methals,nonfocus_NBSO,Hydro:Hydro
1_Michigamme Falls,nonfocus_MISO,Hydro:Hydro
1_Middle Falls Hydro,nonfocus_NYISO,Hydro:Hydro
1_Middlesex 2,nonfocus_ISONE,Hydro:Hydro
1_Milford Hydro Station,nonfocus_ISONE,Hydro:Hydro
1_Mill C,nonfocus_NYISO,Hydro:Hydro
1_Millers Ferry,nonfocus_SERC,Hydro:Hydro
1_Milltown (NBPO),nonfocus_NBSO,Hydro:Hydro
1_Milton,nonfocus_ISONE,Hydro:Hydro
1_Minetto,nonfocus_NYISO,Hydro:Hydro
1_Mio,nonfocus_MISO,Hydro:Hydro
1_Mission Falls,nonfocus_IESO,Hydro:Hydro
1_Mongaup,nonfocus_NYISO,Hydro:Hydro
1_Monroe (NE),nonfocus_SPP,Hydro:Hydro
1_Moose River,nonfocus_NYISO,Hydro:Hydro
1_Morgan Falls,nonfocus_SERC,Hydro:Hydro
1_Morrisville,nonfocus_ISONE,Hydro:Hydro
1_Moshier,nonfocus_NYISO,Hydro:Hydro
1_Moshier,nonfocus_NYISO,Hydro:Hydro
1_Mountain Chute,nonfocus_IESO,Hydro:Hydro
1_Mountain Chute,nonfocus_IESO,Hydro:Hydro
1_Mountain Island,nonfocus_SERC,Hydro:Hydro
1_Mt Ida Hydroelectric,nonfocus_NYISO,Hydro:Hydro
1_Munising Mill Plant,nonfocus_MISO,Hydro:Hydro
1_Murray,nonfocus_MISO,Hydro:Hydro
1_Nagagami,nonfocus_IESO,Hydro:Hydro
1_Nantahala,nonfocus_SERC,Hydro:Hydro
1_Narrows (AR),nonfocus_SPP,Hydro:Hydro
1_Neal Shoals,nonfocus_SERC,Hydro:Hydro
1_Neversink,nonfocus_NYISO,Hydro:Hydro
1_New Martinsville Hannibal H,nonfocus_PJM,Hydro:Hydro
1_Newport Hydro,nonfocus_NYISO,Hydro:Hydro
1_Niagara Mill,nonfocus_MISO,Hydro:Hydro
1_Nickajack,nonfocus_TVA,Hydro:Hydro
1_Nickajack,nonfocus_TVA,Hydro:Hydro
1_Nickajack,nonfocus_TVA,Hydro:Hydro
1_Nickajack,nonfocus_TVA,Hydro:Hydro
1_Nictaux,nonfocus_NBSO,Hydro:Hydro
1_Nipawin,nonfocus_MRO,Hydro:Hydro
1_Norfolk,nonfocus_NYISO,Hydro:Hydro
1_Norfork,nonfocus_SPP,Hydro:Hydro
1_Norman Dam,nonfocus_IESO,Hydro:Hydro
1_Normanskill Hydro Project,nonfocus_NYISO,Hydro:Hydro
1_Norris Dam,nonfocus_TVA,Hydro:Hydro
1_Norris Dam,nonfocus_TVA,Hydro:Hydro
1_North Gorham,nonfocus_ISONE,Hydro:Hydro
1_North Highlands,nonfocus_SERC,Hydro:Hydro
1_North Platte,nonfocus_SPP,Hydro:Hydro
1_Nottely,nonfocus_TVA,Hydro:Hydro
1_Oahe,nonfocus_SPP,Hydro:Hydro
1_Oakdale Power Station,nonfocus_ISONE,Hydro:Hydro
1_Ocoee 1,nonfocus_TVA,Hydro:Hydro
1_Ocoee 1,nonfocus_TVA,Hydro:Hydro
1_Ocoee 2,nonfocus_TVA,Hydro:Hydro
1_Ocoee 3,nonfocus_TVA,Hydro:Hydro
1_Ogdensburg,nonfocus_NYISO,Hydro:Hydro
1_Ohio Falls,nonfocus_TVA,Hydro:Hydro
1_Old Hickory,nonfocus_TVA,Hydro:Hydro
1_Old Hickory,nonfocus_TVA,Hydro:Hydro
1_Oliver Dam,nonfocus_SERC,Hydro:Hydro
1_Ontario County Slf,nonfocus_NYISO,Hydro:Hydro
1_Osage Dam,nonfocus_MISO,Hydro:Hydro
1_Oswegatchie,nonfocus_NYISO,Hydro:Hydro
1_Oswego Falls East,nonfocus_NYISO,Hydro:Hydro
1_Otis Hydro,nonfocus_ISONE,Hydro:Hydro
1_Otter Rapids (OPG),nonfocus_IESO,Hydro:Hydro
1_Otter Rapids (OPG),nonfocus_IESO,Hydro:Hydro
1_Otto Holden,nonfocus_IESO,Hydro:Hydro
1_Otto Holden,nonfocus_IESO,Hydro:Hydro
1_Otto Holden,nonfocus_IESO,Hydro:Hydro
1_Otto Holden,nonfocus_IESO,Hydro:Hydro
1_Outardes 2,nonfocus_HQ,Hydro:Hydro
1_Outardes 3,nonfocus_HQ,Hydro:Hydro
1_Outardes 3,nonfocus_HQ,Hydro:Hydro
1_Outardes 4,nonfocus_HQ,Hydro:Hydro
1_Outardes 4,nonfocus_HQ,Hydro:Hydro
1_Oxford Dam,nonfocus_SERC,Hydro:Hydro
1_Ozark,nonfocus_SPP,Hydro:Hydro
1_Ozark Beach,nonfocus_SPP,Hydro:Hydro
1_Paradise (NSPI),nonfocus_NBSO,Hydro:Hydro
1_Parishville,nonfocus_NYISO,Hydro:Hydro
1_Paugan,nonfocus_HQ,Hydro:Hydro
1_Paugan,nonfocus_HQ,Hydro:Hydro
1_Peavy Falls,nonfocus_MISO,Hydro:Hydro
1_Pejepscot Hydroelectric Pro,nonfocus_ISONE,Hydro:Hydro
